Date,S&P500,Obligations,Bitcoin,Ethereum,BNB,UNI,USDT
2025-04-14,5405.97021484375,93.95289611816406,84542.390625,1622.7698974609375,584.335205078125,0.0001630000042496249,0.9996989965438843
2025-04-15,5396.6298828125,94.23198699951172,83668.9921875,1588.6324462890625,579.68603515625,0.0001630000042496249,0.9998840093612671
2025-04-16,5275.7001953125,94.6406478881836,84033.8671875,1578.1053466796875,582.8062133789062,0.0001630000042496249,0.9999459981918335
2025-04-17,5282.7001953125,94.37152862548828,84895.75,1582.54833984375,590.1621704101562,0.0001630000042496249,0.99993497133255
2025-04-18,,,84450.8046875,1588.9246826171875,591.7638549804688,,0.9997379779815674
2025-04-19,,,85063.4140625,1612.9228515625,591.7767944335938,,0.999879002571106
2025-04-20,,,85174.3046875,1587.5142822265625,592.972412109375,,0.9999120235443115
2025-04-21,5158.2001953125,93.86318969726562,87518.90625,1579.7344970703125,597.4141845703125,,0.9999399781227112
2025-04-22,5287.759765625,93.9329605102539,93441.890625,1757.3316650390625,618.8269653320312,,1.00027596950531
2025-04-23,5375.85986328125,94.03263092041016,93699.109375,1796.104248046875,605.8150024414062,,1.0002959966659546
2025-04-24,5484.77001953125,94.54096984863281,93943.796875,1769.8316650390625,601.7158203125,,1.0002739429473877
2025-04-25,5525.2099609375,94.8998031616211,94720.5,1786.634521484375,600.1810302734375,,1.0006020069122314
2025-04-26,,,94646.9296875,1821.881103515625,607.7041015625,,1.0003360509872437
2025-04-27,,,93754.84375,1792.864990234375,603.6184692382812,,1.0003470182418823
2025-04-28,5528.75,95.27855682373047,94978.75,1798.851806640625,606.364990234375,,1.0002670288085938
2025-04-29,5560.830078125,95.60748291015625,94284.7890625,1799.1756591796875,601.0289916992188,,1.0003050565719604
